id,user_name,post_message,num_like_post,num_comment_post,num_share_post,label,user_name_labelEncoder,user_name_freq,post_message_preproced
4044,827fa58297077caa6a66a7765d002cea,"Chính phủ Mỹ mới thông báo cung cấp hỗ trợ khẩn cấp trị giá 37 triệu đôla để giúp Việt Nam và hơn 20 nước đối phó với sự lây lan của chủng virus Corona mới (COVID-19). Đây là một phần của khoản ngân quỹ lên tới 100 triệu đôla mà Mỹ cam kết tháng trước nhằm khống chế và ngăn chặn sự lây lan của COVID-19 tại 25 nước Hoa Kỳ nói là “ưu tiên” trên thế giới. Ngoài Việt Nam, có nhiều nước Đông Nam Á đang phải đối mặt với dịch bệnh do virus Corona gây ra, như Thái Lan và Campuchia, c...ũng nhận được khoản hỗ trợ nhiều triệu đôla lấy từ Quỹ Dự trữ Khẩn cấp để phòng chống các bệnh lây nhiễm của Cơ quan Phát triển Quốc tế Hoa Kỳ (USAID). Hoa Kỳ thông báo khoản hỗ trợ trên gần một tháng sau khi chính quyền của Tổng thống Trump đưa Việt Nam khỏi danh sách của Mỹ về các nước đang phát triển. Một phát ngôn viên của USAID nói với VOA Việt Ngữ rằng “tại Việt Nam, sự gia tăng tương tác giữa người và vật nuôi, các thay đổi về môi trường, sự gia tăng đi lại và thương mại quốc tế và việc thay đổi mục đích sử dụng đất đã nâng nguy cơ từ các bệnh truyền nhiễm, nhất là các bệnh có nguồn gốc từ động vật lây nhiễm sang người”. Người phát ngôn này nói thêm rằng “chính vì các lý do đó, nên USAID đã làm việc với chính phủ Việt Nam để tăng cường hệ thống phản ứng, lập kế hoạch và giám sát bệnh tật của nước này”. USAID cho biết rằng cơ quan này đã “hỗ trợ Việt Nam trong hơn 10 năm qua nhằm tăng cường khả năng ngăn chặn, phát hiện và đối phó với các mối đe dọa do bệnh dịch gây ra”. Cơ quan chuyên trách về viện trợ nước ngoài của Hoa Kỳ nhận định rằng “việc đối phó kịp thời và quyết liệt của chính phủ Việt Nam đối với mối đe dọa từ nCoV cho thấy tác động của các nỗ lực tăng cường khả năng của USAID”. Phát ngôn viên của USAID nói thêm với VOA Việt Ngữ rằng nỗ lực của cơ quan này ở Việt Nam “đã mang lại một số thành công trong những năm qua” như thiết lập mạng lưới phòng thí nghiệm, các kỹ thuật chuẩn đoán mới cũng như hệ thống trực tuyến để thông báo các ca lây nhiễm. Chủng virus Corona mới, vốn đang gây chết chóc, lây nhiễm và quan ngại trên toàn thế giới, được cho là xuất phát từ một khu chợ buôn bán động vật sống ở thành phố Vũ Hán, Trung Quốc. Ngày 12/3, Bộ Y tế của Việt Nam, quốc gia láng giềng của Trung Quốc, ghi nhận 5 người liên quan đến ""bệnh nhân 34"" đã nhiễm COVID-19 ở tỉnh Bình Thuận, nâng số ca lây từ nguồn này lên 8 ca và tổng số bệnh nhân ở Việt Nam lên 44, trong đó có nhiều người nước ngoài, nhất là công dân Anh bị nhiễm từ ""bệnh nhân 17"". “Bệnh nhân 34” là một công dân Việt Nam từng tới thăm Hoa Kỳ và có quá cảnh ở Hàn Quốc, nơi có nhiều ca lây nhiễm COVID-19 trong giáo phái Tân Thiên Địa. Theo Cơ quan Kiểm soát và Ngăn ngừa Dịch bệnh của Mỹ, tới ngày 12/3, Hoa Kỳ đã ghi nhận gần 940 ca dương tính với COVID-19, và đã có 29 người tử vong. Tổng thống Trump tối 11/3 đã có bài phát biểu bất ngờ, được truyền hình trực tiếp từ Phòng Bầu dục tại Nhà Trắng, thông báo cấm toàn bộ các hoạt động đi lại từ châu Âu (trừ Anh) vào Mỹ trong vòng 30 ngày, trong một nỗ lực “đối đầu với virus từ nước ngoài” mà ông nói là “toàn diện và quyết liệt nhất trong lịch sử hiện đại”. “Đối với phần lớn người dân Mỹ: Nguy cơ rất, rất thấp. Những người trẻ và khỏe mạnh có thể hồi phục hoàn toàn và nhanh chóng nếu họ nhiễm virus. Nhóm có nguy cơ cao nhất là những người cao tuổi, đã có tiền sử bệnh tật. Những người cao tuổi cần phải hết sức, hết sức cẩn trọng”, ông Trump nói.",31000,1500,3500,0,2076,1,chính_phủ mỹ thông_báo cung_cấp khẩn_cấp trị_giá triệu đôla giúp việt_nam đối_phó lây_lan chủng virus corona covid khoản ngân_quỹ triệu đôla mỹ cam_kết khống_chế ngăn_chặn lây_lan covid nước_hoa kỳ “ ưu_tiên ” thế_giới việt_nam đông nam đối_mặt dịch_bệnh virus corona thái_lan campuchia khoản triệu đôla quỹ dự_trữ khẩn_cấp phòng_chống bệnh lây_nhiễm cơ_quan phát_triển quốc_tế hoa_kỳ usaid hoa_kỳ thông_báo khoản chính_quyền tổng_thống trump việt_nam danh_sách mỹ phát_triển phát_ngôn_viên usaid voa việt ngữ “ việt_nam gia_tăng tương_tác vật_nuôi môi_trường gia_tăng đi_lại thương_mại quốc_tế mục_đích đất nâng nguy_cơ bệnh truyền_nhiễm bệnh nguồn_gốc động_vật lây_nhiễm ” người_phát_ngôn “ usaid làm_việc chính_phủ việt_nam tăng_cường hệ_thống phản_ứng lập kế_hoạch giám_sát bệnh_tật ” usaid cơ_quan “ việt_nam tăng_cường khả_năng ngăn_chặn phát_hiện đối_phó đe_doạ bệnh_dịch ” cơ_quan chuyên_trách viện_trợ nước_ngoài hoa_kỳ nhận_định “ đối_phó kịp_thời quyết_liệt chính_phủ việt_nam đe_doạ ncov tác_động nỗ_lực tăng_cường khả_năng usaid ” phát_ngôn_viên usaid voa việt ngữ nỗ_lực cơ_quan việt_nam “ thành_công ” thiết_lập mạng_lưới phòng_thí_nghiệm kỹ_thuật chuẩn đoán hệ_thống trực_tuyến thông_báo ca lây_nhiễm chủng virus corona vốn chết_chóc lây_nhiễm quan_ngại toàn thế_giới xuất_phát khu chợ buôn_bán động_vật sống thành_phố vũ hán trung_quốc tế việt_nam quốc_gia láng_giềng trung_quốc ghi_nhận bệnh_nhân nhiễm covid tỉnh bình_thuận nâng ca lây ca tổng_số bệnh_nhân việt_nam nước_ngoài công_dân nhiễm bệnh_nhân “ bệnh_nhân ” công_dân việt_nam thăm hoa_kỳ quá_cảnh hàn_quốc ca lây_nhiễm covid giáo_phái tân_thiên_địa cơ_quan kiểm_soát ngăn_ngừa dịch_bệnh mỹ hoa_kỳ ghi_nhận ca dương_tính covid tử_vong tổng_thống trump tối phát_biểu truyền_hình phòng bầu_dục nhà_trắng thông_báo cấm toàn_bộ hoạt_động đi_lại châu_âu trừ mỹ vòng nỗ_lực “ đối_đầu virus nước_ngoài ” “ toàn_diện quyết_liệt lịch_sử hiện_đại ” “ người_dân mỹ nguy_cơ trẻ khoẻ_mạnh hồi_phục nhanh_chóng nhiễm virus nguy_cơ cao_tuổi tiền_sử bệnh_tật cao_tuổi hết_sức hết_sức cẩn_trọng ” trump
3152,df5324bd0c25b465b1dcb086c4b911e8,"TRẠM TRỘN BÊ TÔNG TRÁI PHÉP MỌC LÊN NHƯ NẤM, TÀN PHÁ MÔI TRƯỜNG SÔNG ĐUỐNG.

Nhiều năm qua, hàng loạt trạm trộn bê tông trái phép tại huyện Tiên Du (Bắc Ninh) hủy hoại môi trường, tàn phá hệ thống đê sông Đuống nhưng đều không bị xử lý.

Ông Nguyễn Huy Ngà, Trưởng phòng Nông nghiệp và Phát triển nông thôn huyện Tiên Du cho biết: “Tất cả các bến bãi và trạm trộn bê tông ven sông Đuống chảy qua địa bàn huyện đều xây dựng không phép. Nhiều bãi tập kết cũng chưa được giao đất nhưng vẫn hoạt động bình thường.

Việc này là do người dân và cán bộ cấp thôn, xã tự ý cho các cá nhân, tổ chức thuê đất và một phần do yếu tố lịch sử để lại. Tất nhiên chủ yếu vẫn là sự yếu kém trong công tác quản lý tại cấp cơ sở. Trách nhiệm trước hết thuộc về trưởng thôn và chủ tịch các xã”.
",10,0,1,0,3264,1,trạm trộn bê_tông trái_phép mọc nấm tàn_phá môi_trường sông đuống hàng_loạt trạm trộn bê_tông trái_phép huyện tiên_du bắc_ninh huỷ_hoại môi_trường tàn_phá hệ_thống đê sông đuống nguyễn_huy ngà trưởng phòng nông_nghiệp phát_triển nông_thôn huyện tiên_du “ bến_bãi trạm trộn bê_tông ven sông đuống chảy địa_bàn huyện xây_dựng phép bãi_tập kết giao đất hoạt_động bình_thường người_dân cán_bộ thôn xã tổ_chức thuê đất yếu_tố lịch_sử tất_nhiên chủ_yếu yếu_kém công_tác quản_lý cơ_sở trách_nhiệm trưởng_thôn chủ_tịch xã ”
466,-7489445737900986368,"Người ta lại đề xuất bỏ hạn ngạch xuất khẩu rồi ông giáo ah (đề xuất mới nhất của Bộ Công thương).
",15,6,0,0,175,1,ta đề_xuất hạn_ngạch xuất_khẩu giáo ah đề_xuất công_thương
4086,72a96a0e304fd3f3798307bf64f1bbaf,"😍Sau khi bị buộc phải đóng cửa vì dịch Covid-19, Thuỷ Cung Shedd tại Chicago, Mỹ đã cho những chú chim cánh cụt đi dạo vòng quanh tham quan khu vực và các các con vật khác.  <3 Cute quá! 😍Update video ở dưới phần comment cho cả nhà 👇 -------------------------------------... Gia nhập nhóm tụi mình: USUK Showbitch Lovers ❤ Xem thêm",11000,1000,3700,0,1843,1,😍sau buộc đóng_cửa dịch covid thuỷ_cung shed chicago mỹ chim_cánh_cụt đi dạo vòng_quanh tham_quan khu_vực vật cute 😍update video coment gia_nhập tụi usuk showbitch lovers
1490,393ebd257cde212db9b26161d1be2249,"Hình ảnh Phó Thủ Tướng Vũ Đức Đam trong buổi họp khẩn 22h tối nay trước thông tin ca nhiễm corona thứ 17 xuất hiện!!! Bác và đồng bào ta đã làm quá tốt! Chỉ tiếc là một vài cá nhân đã đạp đổ tất cả nỗ lực của cả 1 dân tộc!  Các bạn nếu đi từ vùng dịch, hoặc từ khu vực có dịch bệnh. Làm ơn hãy khai báo, vì an toàn của bản thân, gia đình và toàn xã hội!😥😥",7200,870,3000,0,1039,1,hình_ảnh phó thủ_tướng vũ đức đam họp khẩn tối thông_tin ca nhiễm corona đồng_bào ta tiếc đạp_đổ nỗ_lực dân_tộc đi dịch khu_vực dịch_bệnh làm_ơn khai_báo an_toàn gia_đình toàn xã hội😥
634,-6334932266829473792,"Nghệ An: Sai phạm nghiêm trọng ở các ban quản lý rừng phòng hộ :

Theo điều tra của các ngành chức năng, có 7/11 Ban quản lý rừng phòng hộ trên địa bàn tỉnh Nghệ An xảy ra tình trạng khai thác trái phép lâm sản; lấn chiếm đất rừng, khai thác rừng trồng phòng hộ và sai phạm trong công tác quản lý tài chính.

Nhiều cán bộ bảo vệ rừng bị bắt giam

Đại tá Nguyễn Mạnh Hùng – Phó Giám đốc Công an tỉnh Nghệ An cho biết, thời gian qua, Cơ quan cảnh sát điều tra (CSĐT) đã khởi tố trên 10 vụ án hình sự với hơn 20 bị can, trong đó có nhiều đối tượng là trưởng ban, phó ban, cán bộ, kế toán liên quan đến vi phạm tại các Ban quản lý rừng phòng hộ (BQLRPH) trên địa bàn tỉnh này.

Điển hình là 6/5/2019, Cơ quan CSĐT Công an tỉnh Nghệ An đã thực hiện lệnh bắt tạm giam ông Phan Tiến Sỹ - nguyên Trưởng Ban BQLRPH huyện Yên Thành; ông Nguyễn Thọ Huy - Phó Ban và ông Nguyễn Văn Thanh - Trưởng phòng Kỹ thuật của Ban này để điều tra về hành vi ""Lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ"". Mở rộng vụ án, có thêm 5 cán bộ của cơ quan này đã bị khởi tố để điều tra về cùng tội danh nói trên.
Được biết, năm 2014, Công ty Đông Bắc thực hiện việc thuê đất rừng tại huyện Yên Thành để làm dự án trồng cây thức ăn nuôi bò sữa của Công ty CP Thực phẩm sữa TH, thời gian thuê 50 năm. Ban này được nhận tiền đền bù từ doanh nghiệp nhưng sau đó các cán bộ đã lập 3 bộ hồ sơ giả để chiếm đoạt số tiền khoảng 5 tỷ đồng.

Cũng trong năm 2019, Công an huyện Quỳnh Lưu đã khởi tố vụ án, khởi tố bị để điều tra về hành vi ""Vi phạm quy định về quản lý, sử dụng tài sản Nhà nước gây thất thoát, lãng phí"" xảy ra tại BQLRPH huyện Quỳnh Lưu. 4 bị can bị khởi tố, trong đó có ông Võ Văn Vinh, nguyên Trưởng Ban và bà Nguyễn Thị Bích Thủy, nguyên kế toán của Ban.
Từ năm 2008, thực hiện Dự án trồng mới 5 triệu ha rừng phòng hộ của Chính phủ, BQLRPH Quỳnh Lưu được UBND tỉnh phê duyệt làm chủ đầu tư về trồng rừng phòng hộ trên địa bàn. Thực hiện dự án, ông Vinh đã chỉ đạo cán bộ dưới quyền lập khống một số hồ sơ thanh, quyết toán kinh phí ngân sách Nhà nước, không tổ chức chi trả tiền cho các hộ dân theo các quy định mà chỉ chi trả một phần trong số ngân sách được cấp về.

Kết luận cho thấy, BQLRPH Quỳnh Lưu đã vi phạm chế độ quản lý, sử dụng tài sản của Nhà nước, làm thất thoát ngân sách với tổng số tiền trên 750 triệu đồng trong quá trình thực hiện dự án nói trên.

Nhiều sai phạm

Thống kê cho thấy, trong những năm vừa qua, đã có hàng loạt các sai phạm tại các Ban QLRPH, được cơ quan chức năng vào cuộc kiểm tra, điều tra phát hiện. Cụ thể, có tới 7 trong tổng số 11 Ban QLRPH xảy ra sai phạm.

Đánh giá về vấn đề này, ngày 7/5/2020, tại phiên giải trình của Thường trực HĐND tỉnh Nghệ An về việc làm rõ những sai phạm tại một số Ban QLRPH trên địa bàn. Ông Nguyễn Văn Đệ - Giám đốc Sở NNPTNT cho biết: ""Có 3 sai phạm chính xảy ra tại các Ban QLRPH. Cụ thể, sai phạm khai thác trái phép lâm sản, trong giai đoạn 2016-2019, tại các Ban QLRPH Kỳ Sơn, Tương Dương, Quỳ Châu đã xảy ra 9 vụ. Các vụ việc phá rừng kể trên đã tạo ra nhiều dư luận bất bình từ nhân dân. Cơ quan điều tra đã khởi tố 19 bị can. Ngoài ra, các tập thể và nhiều cá nhân liên quan cũng bị xử lý kỷ luật bằng nhiều hình thức.

Sai phạm lấn chiếm đất rừng, khai thác rừng trồng phòng hộ, tình trạng tranh chấp đất đai, lấn chiếm đất đai giữa người dân và các Ban QLRPH, Công ty lâm nghiệp trên địa bàn tỉnh diễn biến có chiều hướng phức tạp.

Tại các huyện Anh Sơn, Yên Thành, Quỳnh Lưu, TX. Hoàng Mai, Tân Kỳ, Quỳ Hợp, tình trạng người dân tự ý lấn chiếm đất đai, khai thác trên diện tích đất của Ban QLRPH xảy ra nhiều. Mặc dù cơ quan chức năng đã vào cuộc xử lý nhưng đến nay vẫn chưa xử lý dứt điểm.

Tại Ban QLRPH Yên Thành có 8 cán bộ, nhân viên bị khởi tố do lập hồ sơ giả, biến hơn 30 lô đất rừng của nhà nước thành tiền riêng để chia nhau và chi sai nguyên tắc gần 5 tỷ đồng. Tại Ban QLRPH Bắc Nghệ An, có 4 cán bộ đã bị tòa án xét xử do chi sai 752 triệu đồng, gây thiệt hại cho nhà nước. Còn những sai phạm tại Ban QLRPH Anh Sơn, Kỳ Sơn, Tương Dương, cơ quan công an đang điều tra làm rõ.

Giải trình trách nhiệm về những sai phạm tại các Ban QLRPH ở Nghệ An, ông Nguyễn Văn Đệ - Giám đốc Sở NNPTNT cho rằng, với vai trò là cơ quan chủ quản, Sở xin nhận trách nhiệm. Ngoài ra, tinh thần trách nhiệm, năng lực, trình độ của một số cán bộ thực thi công vụ còn yếu. Có những nguyên nhân khách quan như diện tích rừng trên địa bàn lớn, trong khi biên chế cán bộ bảo vệ rừng của các Ban QLRPH giảm nên rất khó khăn trong công tác quản lý, bảo vệ rừng. Do các Ban QLRPH là đơn vị sự nghiệp có thu nhưng do nguồn thu rất ít hoặc hầu như không có là một áp lực rất lớn, điều đó tạo tâm lý không yên tâm công tác của cán bộ bảo vệ rừng. Đời sống người dân miền núi còn khó khăn nên tình trạng khai thác, chặt phá rừng trái phép vẫn còn xảy ra.

Link : https://danviet.vn/nghe-an-sai-pham-nghiem-trong-o-cac-ban-quan-ly-rung-phong-ho-20200512164015499.htm",1,0,0,0,147,2,nghệ_an sai_phạm nghiêm_trọng ban quản_lý rừng_phòng_hộ điều_tra ngành chức_năng ban quản_lý rừng_phòng_hộ địa_bàn tỉnh nghệ_an xảy khai_thác trái_phép lâm_sản lấn_chiếm đất rừng khai_thác rừng trồng phòng_hộ sai_phạm công_tác quản_lý tài_chính cán_bộ bảo_vệ rừng bắt giam đại_tá nguyễn_mạnh hùng phó giám_đốc công_an tỉnh nghệ_an cơ_quan cảnh_sát điều_tra csđt khởi_tố vụ án hình_sự bị_can đối_tượng trưởng ban phó ban cán_bộ kế_toán vi_phạm ban quản_lý rừng_phòng_hộ bqlrph địa_bàn tỉnh điển_hình cơ_quan csđt công_an tỉnh nghệ_an lệnh bắt tạm giam phan tiến_sỹ nguyên trưởng ban bqlrph huyện yên_thành nguyễn_thọ huy phó ban nguyễn_văn trưởng phòng kỹ_thuật ban điều_tra hành_vi lợi_dụng chức_vụ quyền_hạn thi_hành công_vụ mở_rộng vụ án cán_bộ cơ_quan khởi_tố điều_tra tội_danh công_ty đông bắc thuê đất rừng huyện yên_thành dự_án trồng thức_ăn nuôi bò_sữa công_ty cp thực_phẩm sữa th thuê ban tiền đền_bù doanh_nghiệp cán_bộ lập hồ_sơ giả chiếm_đoạt tiền tỷ đồng công_an huyện quỳnh_lưu khởi_tố vụ án khởi_tố điều_tra hành_vi vi_phạm quy_định quản_lý tài_sản nhà_nước thất_thoát lãng_phí xảy bqlrph huyện quỳnh_lưu bị_can khởi_tố võ văn vinh nguyên trưởng ban nguyễn_thị bích thuỷ_nguyên kế_toán ban dự_án trồng triệu ha rừng_phòng_hộ chính_phủ bqlrph quỳnh_lưu ubnd tỉnh phê_duyệt chủ đầu_tư trồng rừng_phòng_hộ địa_bàn dự_án vinh chỉ_đạo cán_bộ quyền lập khống hồ_sơ quyết_toán kinh_phí ngân_sách nhà_nước tổ_chức chi_trả tiền hộ dân quy_định chi_trả ngân_sách kết_luận bqlrph quỳnh_lưu vi_phạm chế_độ quản_lý tài_sản nhà_nước thất_thoát ngân_sách tổng_số tiền triệu đồng dự_án sai_phạm thống_kê hàng_loạt sai_phạm ban qlrph cơ_quan_chức_năng vào_cuộc kiểm_tra điều_tra phát_hiện tổng_số ban qlrph xảy sai_phạm phiên giải_trình thường_trực hđnd tỉnh nghệ_an việc_làm sai_phạm ban qlrph địa_bàn nguyễn_văn đệ giám_đốc sở nptnt sai_phạm xảy ban qlrph sai_phạm khai_thác trái_phép lâm_sản giai_đoạn ban qlrph kỳ_sơn tương_dương quỳ_châu xảy vụ vụ_việc phá rừng dư_luận bất_bình nhân_dân cơ_quan điều_tra khởi_tố bị_can tập_thể kỷ_luật hình_thức sai_phạm lấn_chiếm đất rừng khai_thác rừng trồng phòng_hộ tranh_chấp đất_đai lấn_chiếm đất_đai người_dân ban qlrph công_ty lâm_nghiệp địa_bàn tỉnh diễn_biến chiều_hướng phức_tạp huyện anh_sơn yên_thành quỳnh_lưu tx hoàng_mai tân_kỳ quỳ_hợp người_dân lấn_chiếm đất_đai khai_thác diện_tích đất ban qlrph xảy mặc_dù cơ_quan_chức_năng vào_cuộc dứt_điểm ban qlrph yên_thành cán_bộ nhân_viên khởi_tố lập hồ_sơ giả biến lô đất rừng nhà_nước thành tiền chia chi sai nguyên_tắc tỷ đồng ban qlrph bắc nghệ_an cán_bộ toà_án xét_xử chi sai triệu đồng thiệt_hại nhà_nước sai_phạm ban qlrph anh_sơn kỳ_sơn tương_dương cơ_quan công_an điều_tra giải_trình trách_nhiệm sai_phạm ban qlrph nghệ_an nguyễn_văn đệ giám_đốc sở nptnt vai_trò cơ_quan chủ_quản sở trách_nhiệm tinh_thần trách_nhiệm năng_lực trình_độ cán_bộ thực_thi công_vụ yếu nguyên_nhân khách_quan diện_tích rừng địa_bàn biên_chế cán_bộ bảo_vệ rừng ban qlrph công_tác quản_lý bảo_vệ rừng ban qlrph sự_nghiệp thu thu hầu_như áp_lực tâm_lý yên_tâm công_tác cán_bộ bảo_vệ rừng đời_sống người_dân miền núi khai_thác chặt phá rừng trái_phép xảy link htpsURL
1245,b227789dbc7249f9ae7f8767903387a6,"Nếu ai bị mất vài tỉ thì đòi quyền lợi ngay nhé...

[<URL>](<URL>)",13,0,1,0,2713,1,tỉ đòi quyền_lợi urlurl
626,bbecefb14fa1ec633173e9b30d8558f4,"Quyết định rời Thủ đô theo chồng về Hoà Bình lập nghiệp, cô gái quê Nghệ An cùng chồng đã viết tiếp câu chuyện tình yêu đẹp đẽ thời sinh viên.",2,0,0,0,2835,1,quyết_định rời thủ_đô chồng hoà_bình lập_nghiệp gái quê nghệ_an chồng viết tiếp câu_chuyện tình_yêu đẹp_đẽ thời sinh_viên
345,ca353f4bc0ffcdeab181ade140271d3a,"Ai thấy cần kiến nghị xử lý hình sự những hành vi man rợ thế này để lại 1 chấm (.)

“Sơn cùng 2 thanh niên mang theo ná cao su, đi ô tô vào khu vực thắng cảnh quốc gia hồ Tuyền Lâm bắn hạ cặp chim đầu rìu bố mẹ khi chúng đang tha mồi về tổ để nuôi đàn chim non.

Một số người chuyên chụp ảnh nghệ thuật đã theo dõi, chụp ảnh đôi chim tuyệt đẹp này trong nhiều ngày qua và ghi hình được hành vi vi phạm của Sơn..”",60,43,8,0,2997,1,kiến_nghị hình_sự hành_vi man_rợ thế_này chấm “ sơn thanh_niên ná cao_su đi tô khu_vực thắng_cảnh quốc_gia hồ tuyền lâm bắn hạ cặp chim đầu rìu bố_mẹ tha mồi tổ nuôi đàn chim non chuyên chụp ảnh nghệ_thuật theo_dõi chụp ảnh đôi chim tuyệt đẹp ghi_hình hành_vi vi_phạm sơn ”
2807,9e5e7e82ab69db01e2281cb90026bf09,"Bảng xếp hạng <URL> 2020 vòng 3: Tại vòng 3 <URL> 2020, Hà Nội FC có chiến thắng đậm 3-0 trên sân nhà trước đối thủ mạnh HAGL. Trong khi đó, <URL> bị Hải Phòng cầm hoà trên sân Lạch Tray với tỉ số 0-0.",1,0,1,0,2470,1,bảng xếp_hạng url vòng vòng url hà_nội fc chiến_thắng đậm sân_nhà đối_thủ hagl url hải_phòng cầm hoà sân lạch tray tỉ_số
270,-7845741394264275968,"Học sinh mầm non đến THPT ở Hà Nội nghỉ đến hết ngày 8/3.  Đối với các trường Quốc tế: Hiệu trưởng các trường quyết định việc cho học sinh đi học trở lại khi nhà trường đảm bảo tuyệt đối an toàn cho học sinh, cán bộ, giáo viên và sự thống nhất của phụ huynh học sinh.",25000,3900,10000,0,187,41,học_sinh mầm_non thpt hà_nội nghỉ trường quốc_tế hiệu_trưởng trường quyết_định học_sinh đi học trở_lại nhà_trường tuyệt_đối an_toàn học_sinh cán_bộ giáo_viên thống_nhất phụ_huynh học_sinh
2119,19707a34dd9b1b6c1352f3e918c0ef9a,"Chiều 27-3, dịch COVID-19 tiếp tục diễn biến phức tạp ở nhiều nơi. Tỉ lệ khỏi bệnh ở Hàn Quốc đã gần 50% trong khi đó số ca nhiễm của Ấn Độ tăng nhiều nhất trong một ngày.",4,0,0,0,595,1,chiều dịch covid diễn_biến phức_tạp tỉ_lệ bệnh hàn_quốc ca nhiễm ấn_độ
1529,beea2bf22e07d4aaa87498958c9a1954,"🎒 ""Bây giờ đi học nó hơi lạ... ở nhà em cũng có nhớ thầy cô, bạn bè..."", chia sẻ của một học sinh khi được đi học trở lại sau 100 ngày nghỉ học vì COVID-19.

---
📹 VTC",3034,42,140,0,2868,1,đi học hơi lạ_nhà thầy_cô bạn_bè học_sinh đi học trở_lại nghỉ học covid vtc
2533,2bb07723f3ba5541cfd3769cb17855a2,"Từ chuyện “gấu và thỏ”
Tư lệnh các ngành Tòa án, Kiểm sát, Công an cùng thừa nhận nếu có ép cung, nhục hình, nếu có oan sai trong vụ ông Chấn là không thể chấp nhận được.

“Được rồi! Tôi là thỏ, tôi là thỏ! Được chưa?!”, một chú gấu rạp mình vái sống, vái chết trước mấy ông cảnh sát nước Z trong một cuộc thi “phá án” giữa cơ quan điều tra 3 nước X, Y, Z từ ý tưởng của một vị tổng thống nọ. Vì đâu có chuyện lạ đời như vậy?
Câu chuyện bắt đầu khi người ta thả một chú thỏ vào rừng để thi xem cảnh sát nước nào bắt lại được chú thỏ kia nhanh nhất. Cảnh sát nước X vào cuộc trước tiên. Họ sử dụng công nghệ cao cài chíp vào các con vật khác rồi cũng thả vào rừng để tìm thỏ, rồi xét hỏi cây rừng, hoa rừng... Thế nhưng mấy tháng trôi qua, con thỏ vẫn bặt vô âm tín nên cảnh sát nước X đành phải tuyên bố, con thỏ không hề tồn tại.

Đến lượt cảnh sát nước Y, họ châm lửa đốt sạch rừng, giết hết mọi sinh vật hòng tìm tung tích con thỏ chết tiệt kia mà cũng không thành. Cuối cùng, mọi hy vọng tìm kiếm con thỏ đổ dồn cho cảnh sát nước Z.

Nhóm cảnh sát nước Z vào rừng có nửa tiếng, lôi ra một con gấu trong tình trạng bị đánh bầm dập, dở sống dở chết. Nó vái sống, vái chết mà kêu lên rằng: “Tôi là thỏ, tôi là thỏ! Được chưa?”. Tổng thống ngớ người ra nhưng một lần nữa đành chịu, vì rõ ràng con vật kia tự nhận mình là thỏ.

“Gấu và thỏ” trong câu chuyện hài hước này đã được đại biểu Quốc hội Nguyễn Bá Thuyền nhắc đến khi chất vấn Chánh án TAND Tối cao Trương Hòa Bình hôm 21/11 liên quan đến vụ án oan 10 năm của ông Nguyễn Thanh Chấn ở Bắc Giang. Ông Thuyền hỏi rằng: “Trách nhiệm của Tòa án đến đâu và Chánh án có giải pháp gì để minh oan, xin lỗi, bồi thường thiệt hại cho người dân? Liệu có còn bao nhiêu con gấu mà lại tuyên là con thỏ hay không?”.
Hội trường có vài tiếng cười. Chắc ai cũng biết sự tích “Gấu và thỏ” kia. Nhưng trong tiếng cười ấy có nỗi đau đớn, trăn trở không? ­­

Ông Chánh tòa Tối cao nói chẳng sai chữ nào. Cái gì cũng phải có căn cứ đầy đủ. Nhưng, giá như khi người ta bắt ông Chấn và người tuyên ông Chấn án chung thân cho tội giết người cũng đầy đủ căn cứ, cũng thượng tôn pháp luật thì tốt biết mấy.",3,0,1,0,850,1,“ gấu thỏ ” tư_lệnh ngành toà_án kiểm_sát công_an thừa_nhận ép cung nhục_hình oan sai vụ chấn chấp_nhận “ thỏ thỏ ” gấu rạp vái sống vái chết mấy cảnh_sát thi “ phá_án ” cơ_quan điều_tra tưởng vị tổng_thống lạ_đời câu_chuyện ta thả thỏ rừng thi cảnh_sát bắt thỏ kia cảnh_sát vào_cuộc công_nghệ_cao cài chíp vật thả rừng thỏ xét_hỏi rừng hoa rừng mấy trôi thỏ bặt_vô_âm_tín cảnh_sát đành tuyên_bố thỏ hề tồn_tại lượt cảnh_sát châm lửa đốt sạch rừng giết sinh_vật hòng tung_tích thỏ kia_mà thành hy_vọng tìm_kiếm thỏ đổ_dồn cảnh_sát cảnh_sát rừng nửa tiếng lôi gấu đánh bầm dập dở sống dở chết vái sống vái chết kêu “ thỏ thỏ ” tổng_thống ngớ đành rõ_ràng vật kia thỏ “ gấu thỏ ” câu_chuyện hài_hước đại_biểu quốc_hội nguyễn_bá thuyền nhắc chất_vấn chánh_án tand tối_cao trương hoà_bình hôm vụ án oan nguyễn_thanh chấn bắc_giang thuyền “ trách_nhiệm toà_án chánh_án giải_pháp minh_oan xin_lỗi bồi_thường thiệt_hại người_dân liệu gấu tuyên thỏ ” hội_trường tiếng cười sự_tích “ gấu thỏ ” kia tiếng cười nỗi đau_đớn trăn_trở chánh tối_cao chẳng sai chữ căn_cứ đầy_đủ giá_như ta bắt chấn tuyên chấn án chung_thân tội giết đầy_đủ căn_cứ thượng tôn pháp_luật
